P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-50, 0)","(0.0, -30.0)","(-69, -11)","(-6, -117)","(17, -129)","(168, -44)","(-19, -11)","(2, -30)","(0.0, -117.0)","(67, -129)","(-59, -140)","(-126, -188)","(-76, -188)","(-50, 0)","(0.0, -30.0)","(-70, -11)","(-7, -117)","(16, -129)","(167, -44)","(-20, -11)","(1, -30)","(0.0, -117.0)","(66, -129)","(-60, -140)","(-127, -188)","(-77, -188)",0,200,30926
"(-50, 0)","(0.0, -30.0)","(-70, -11)","(-7, -117)","(16, -129)","(167, -44)","(-20, -11)","(1, -30)","(0.0, -117.0)","(66, -129)","(-60, -140)","(-127, -188)","(-77, -188)","(-50, 0)","(0.0, -30.0)","(-71, -11)","(-8, -117)","(15, -129)","(166, -44)","(-21, -11)","(0, -30)","(0.0, -117.0)","(65, -129)","(-61, -140)","(-128, -188)","(-78, -188)",0,200,30963
"(-50, 0)","(0.0, -30.0)","(-71, -11)","(-8, -117)","(15, -129)","(166, -44)","(-21, -11)","(0, -30)","(0.0, -117.0)","(65, -129)","(-61, -140)","(-128, -188)","(-78, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31000
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)",0,200,31036
"(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)","(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)",0,200,31071
"(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)","(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)",0,200,31107
"(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)","(-50, 0)","(0.0, -30.0)","(-76, -11)","(-13, -117)","(10, -129)","(161, -44)","(-26, -11)","(0.0, -30.0)","(0.0, -117.0)","(60, -129)","(-66, -140)","(-133, -188)","(-83, -188)",0,200,31143
"(-50, 0)","(0.0, -30.0)","(-76, -11)","(-13, -117)","(10, -129)","(161, -44)","(-26, -11)","(0.0, -30.0)","(0.0, -117.0)","(60, -129)","(-66, -140)","(-133, -188)","(-83, -188)","(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)",0,200,31179
"(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)","(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)",0,200,31214
"(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)","(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)",0,200,31250
"(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31286
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31321
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31357
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31393
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31429
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31464
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31500
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31536
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31571
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31607
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31643
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31679
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31714
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31750
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31786
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31821
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31857
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31893
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31929
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,31964
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32000
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32036
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32179
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32214
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32250
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32286
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32321
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32357
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32393
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32429
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32464
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32500
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32536
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32571
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32607
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32643
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)",0,200,32679
"(-50, 0)","(0.0, -30.0)","(-72, -11)","(-9, -117)","(14, -129)","(165, -44)","(-22, -11)","(0.0, -30.0)","(0.0, -117.0)","(64, -129)","(-62, -140)","(-129, -188)","(-79, -188)","(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)",0,200,32714
"(-50, 0)","(0.0, -30.0)","(-73, -11)","(-10, -117)","(13, -129)","(164, -44)","(-23, -11)","(0.0, -30.0)","(0.0, -117.0)","(63, -129)","(-63, -140)","(-130, -188)","(-80, -188)","(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)",0,200,32750
"(-50, 0)","(0.0, -30.0)","(-74, -11)","(-11, -117)","(12, -129)","(163, -44)","(-24, -11)","(0.0, -30.0)","(0.0, -117.0)","(62, -129)","(-64, -140)","(-131, -188)","(-81, -188)","(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)",0,200,32786
"(-50, 0)","(0.0, -30.0)","(-75, -11)","(-12, -117)","(11, -129)","(162, -44)","(-25, -11)","(0.0, -30.0)","(0.0, -117.0)","(61, -129)","(-65, -140)","(-132, -188)","(-82, -188)","(-50, 0)","(0.0, -30.0)","(-76, -11)","(-13, -117)","(10, -129)","(161, -44)","(-26, -11)","(0.0, -30.0)","(0.0, -117.0)","(60, -129)","(-66, -140)","(-133, -188)","(-83, -188)",0,200,32821
"(-50, 0)","(0.0, -30.0)","(-76, -11)","(-13, -117)","(10, -129)","(161, -44)","(-26, -11)","(0.0, -30.0)","(0.0, -117.0)","(60, -129)","(-66, -140)","(-133, -188)","(-83, -188)","(-50, 0)","(0.0, -30.0)","(-77, -11)","(-14, -117)","(9, -129)","(160, -44)","(-27, -11)","(0.0, -30.0)","(0.0, -117.0)","(59, -129)","(-67, -140)","(-134, -188)","(-84, -188)",0,200,32857
"(-50, 0)","(0.0, -30.0)","(-77, -11)","(-14, -117)","(9, -129)","(160, -44)","(-27, -11)","(0.0, -30.0)","(0.0, -117.0)","(59, -129)","(-67, -140)","(-134, -188)","(-84, -188)","(-50, 0)","(0.0, -30.0)","(-78, -11)","(-15, -117)","(8, -129)","(159, -44)","(0.0, -30.0)","(-28, -11)","(0.0, -117.0)","(58, -129)","(-68, -140)","(-135, -188)","(-85, -188)",0,200,32893
"(-50, 0)","(0.0, -30.0)","(-78, -11)","(-15, -117)","(8, -129)","(159, -44)","(0.0, -30.0)","(-28, -11)","(0.0, -117.0)","(58, -129)","(-68, -140)","(-135, -188)","(-85, -188)","(-50, 0)","(0.0, -30.0)","(-79, -11)","(-16, -117)","(7, -129)","(158, -44)","(0.0, -30.0)","(-29, -11)","(0.0, -117.0)","(57, -129)","(-69, -140)","(-136, -188)","(-86, -188)",0,200,32929
"(-50, 0)","(0.0, -30.0)","(-79, -11)","(-16, -117)","(7, -129)","(158, -44)","(0.0, -30.0)","(-29, -11)","(0.0, -117.0)","(57, -129)","(-69, -140)","(-136, -188)","(-86, -188)","(-50, 0)","(0.0, -30.0)","(-80, -11)","(-17, -117)","(6, -129)","(157, -44)","(0.0, -30.0)","(-30, -11)","(0.0, -117.0)","(56, -129)","(-70, -140)","(-137, -188)","(-87, -188)",0,200,32964
"(-50, 0)","(0.0, -30.0)","(-80, -11)","(-17, -117)","(6, -129)","(157, -44)","(0.0, -30.0)","(-30, -11)","(0.0, -117.0)","(56, -129)","(-70, -140)","(-137, -188)","(-87, -188)","(-50, 0)","(0.0, -30.0)","(-81, -11)","(-18, -117)","(5, -129)","(156, -44)","(0.0, -30.0)","(-31, -11)","(0.0, -117.0)","(55, -129)","(-71, -140)","(-138, -188)","(-88, -188)",0,200,33000
"(-50, 0)","(0.0, -30.0)","(-81, -11)","(-18, -117)","(5, -129)","(156, -44)","(0.0, -30.0)","(-31, -11)","(0.0, -117.0)","(55, -129)","(-71, -140)","(-138, -188)","(-88, -188)","(-50, 0)","(0.0, -30.0)","(-82, -11)","(-19, -117)","(4, -129)","(155, -44)","(0.0, -30.0)","(-32, -11)","(0.0, -117.0)","(54, -129)","(-72, -140)","(-139, -188)","(-89, -188)",0,200,33037
"(-50, 0)","(0.0, -30.0)","(-82, -11)","(-19, -117)","(4, -129)","(155, -44)","(0.0, -30.0)","(-32, -11)","(0.0, -117.0)","(54, -129)","(-72, -140)","(-139, -188)","(-89, -188)","(-50, 0)","(0, -30)","(-83, -11)","(-20, -117)","(3, -129)","(154, -44)","(0.0, -30.0)","(-33, -11)","(0.0, -117.0)","(53, -129)","(-73, -140)","(-140, -188)","(-90, -188)",0,200,33074
"(-50, 0)","(0, -30)","(-83, -11)","(-20, -117)","(3, -129)","(154, -44)","(0.0, -30.0)","(-33, -11)","(0.0, -117.0)","(53, -129)","(-73, -140)","(-140, -188)","(-90, -188)","(-50, 0)","(-1, -30)","(-84, -11)","(-21, -117)","(2, -129)","(153, -44)","(0.0, -30.0)","(-34, -11)","(0.0, -117.0)","(52, -129)","(-74, -140)","(-141, -188)","(-91, -188)",0,200,33111
